DEPTH,CLUSTER_LABEL,CLUSTER_0_PROB,CLUSTER_1_PROB,CLUSTER_2_PROB,CLUSTER_3_PROB,CLUSTER_4_PROB
2195.23226,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.25766,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.28306,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.30846,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.33386,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.35926,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.38466,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.41006,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.43546,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.46086,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.48626,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.51166,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.53706,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.56246,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.58786,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.61326,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.63866,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.66406,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.68946,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.71486,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.74026,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.76566,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.79106,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.81646,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.84186,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.86726,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.89266,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.91806,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.94346,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.96886,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2195.99426,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.01966,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.04506,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
