DEPTH,CON_MEAN_DYNA,DIS_MEAN_DYNA,HOM_MEAN_DYNA,ENG_MEAN_DYNA,COR_MEAN_DYNA,ASM_MEAN_DYNA,ENT_MEAN_DYNA,CON_SUB_DYNA,DIS_SUB_DYNA,HOM_SUB_DYNA,ENG_SUB_DYNA,COR_SUB_DYNA,ASM_SUB_DYNA,ENT_SUB_DYNA,CON_X_DYNA,DIS_X_DYNA,HOM_X_DYNA,ENG_X_DYNA,COR_X_DYNA,ASM_X_DYNA,ENT_X_DYNA,CON_Y_DYNA,DIS_Y_DYNA,HOM_Y_DYNA,ENG_Y_DYNA,COR_Y_DYNA,ASM_Y_DYNA,ENT_Y_DYNA
2196.14666,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.17206,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.19746,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.22286,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.24826,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.27366,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.29906,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.32446,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.34986,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.37526,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.40066,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.42606,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.45146,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.47686,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.50226,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.52766,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.55306,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.57846,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.60386,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.62926,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.65466,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.68006,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.70546,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.73086,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.75626,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.78166,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.80706,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.83246,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.85786,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.88326,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.90866,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.93406,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.95946,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2196.98486,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.01026,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.03566,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.06106,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.08646,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.11186,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.13726,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.16266,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.18806,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.21346,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.23886,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.26426,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.28966,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.31506,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.34046,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.36586,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.39126,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.41666,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.44206,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.46746,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.49286,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.51826,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.54366,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.56906,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.59446,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.61986,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.64526,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.67066,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.69606,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.72146,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.74686,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.77226,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.79766,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.82306,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.84846,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.87386,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.89926,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.92466,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.95006,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2197.97546,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.00086,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.02626,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.05166,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.07706,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.10246,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.12786,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.15326,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.17866,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.20406,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.22946,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.25486,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.28026,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.30566,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.33106,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.35646,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.38186,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.40726,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.43266,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.45806,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.48346,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.50886,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.53426,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.55966,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.58506,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.61046,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.63586,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.66126,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.68666,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.71206,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.73746,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.76286,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.78826,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.81366,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.83906,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.86446,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.88986,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.91526,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.94066,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.96606,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2198.99146,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.01686,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.04226,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.06766,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.09306,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.11846,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.14386,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.16926,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.19466,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.22006,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.24546,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.27086,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.29626,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.32166,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.34706,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.37246,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.39786,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.42326,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.44866,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.47406,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.49946,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.52486,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.55026,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.57566,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.60106,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.62646,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.65186,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.67726,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.70266,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.72806,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.75346,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.77886,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.80426,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.82966,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.85506,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.88046,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.90586,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.93126,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.95666,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2199.98206,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.00746,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.03286,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.05826,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.08366,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.10906,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.13446,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.15986,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.18526,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.21066,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.23606,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.26146,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.28686,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.31226,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.33766,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.36306,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.38846,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.41386,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
2200.43926,0,0,1,1,1,1,-1.44E-10,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.44E-10,0,0,1,1,1,1,-1.44E-10
